alert_id,customer_id,trigger_rule,alert_date,analyst_decision,investigation_time_minutes
ALT_04145,CUST_0263,threshold,2024-07-21,cleared,20
ALT_04146,CUST_0263,rapid_movement,2024-08-24,escalated,37
ALT_04147,CUST_0263,rapid_movement,2024-09-24,cleared,31
ALT_04148,CUST_0263,geographic_risk,2024-09-18,cleared,23
ALT_04149,CUST_0263,rapid_movement,2024-10-26,cleared,26
ALT_04150,CUST_0263,geographic_risk,2024-10-21,SAR_filed,30
ALT_04151,CUST_0263,large_cash,2024-10-19,cleared,28
ALT_04152,CUST_0263,rapid_movement,2024-11-24,cleared,18
ALT_04153,CUST_0263,threshold,2024-11-17,cleared,42
ALT_04154,CUST_0263,structuring,2024-11-19,escalated,26
ALT_04155,CUST_0263,geographic_risk,2024-11-21,SAR_filed,17
ALT_04156,CUST_0263,rapid_movement,2024-12-26,cleared,16
ALT_04157,CUST_0263,geographic_risk,2024-12-19,cleared,38
ALT_04158,CUST_0264,threshold,2024-01-17,cleared,41
ALT_04159,CUST_0264,threshold,2024-02-16,SAR_filed,31
ALT_04160,CUST_0264,structuring,2024-03-16,cleared,18
ALT_04161,CUST_0264,threshold,2024-03-23,SAR_filed,18
ALT_04162,CUST_0264,large_cash,2024-03-26,cleared,44
ALT_04163,CUST_0264,structuring,2024-04-26,cleared,31
ALT_04164,CUST_0264,threshold,2024-04-21,cleared,21
ALT_04165,CUST_0264,large_cash,2024-04-23,SAR_filed,40
ALT_04166,CUST_0264,structuring,2024-05-27,escalated,27
ALT_04167,CUST_0264,threshold,2024-05-25,SAR_filed,34
ALT_04168,CUST_0264,large_cash,2024-05-19,cleared,43
ALT_04169,CUST_0264,threshold,2024-06-22,cleared,28
ALT_04170,CUST_0264,threshold,2024-07-24,cleared,28
ALT_04171,CUST_0264,rapid_movement,2024-07-20,escalated,25
ALT_04172,CUST_0264,threshold,2024-08-18,cleared,37
ALT_04173,CUST_0264,rapid_movement,2024-08-18,escalated,25
ALT_04174,CUST_0264,geographic_risk,2024-08-26,SAR_filed,18
ALT_04175,CUST_0264,threshold,2024-09-25,escalated,40
ALT_04176,CUST_0264,threshold,2024-10-27,SAR_filed,26
ALT_04177,CUST_0264,threshold,2024-11-25,SAR_filed,40
ALT_04178,CUST_0264,threshold,2024-12-24,cleared,22
ALT_04179,CUST_0264,rapid_movement,2024-12-18,escalated,15
ALT_04180,CUST_0265,rapid_movement,2024-02-17,SAR_filed,34
ALT_04181,CUST_0265,dormant_activation,2024-02-17,cleared,17
ALT_04182,CUST_0265,rapid_movement,2024-03-15,cleared,39
ALT_04183,CUST_0265,threshold,2024-03-17,SAR_filed,21
ALT_04184,CUST_0265,rapid_movement,2024-04-20,SAR_filed,17
ALT_04185,CUST_0265,rapid_movement,2024-05-15,cleared,30
ALT_04186,CUST_0265,dormant_activation,2024-05-23,escalated,35
ALT_04187,CUST_0265,threshold,2024-05-19,escalated,35
ALT_04188,CUST_0265,rapid_movement,2024-06-27,cleared,23
ALT_04189,CUST_0265,geographic_risk,2024-06-22,escalated,34
ALT_04190,CUST_0265,dormant_activation,2024-06-27,cleared,28
ALT_04191,CUST_0265,rapid_movement,2024-07-23,cleared,31
ALT_04192,CUST_0265,rapid_movement,2024-08-20,cleared,41
ALT_04193,CUST_0265,dormant_activation,2024-08-25,cleared,37
ALT_04194,CUST_0265,threshold,2024-08-24,escalated,37
ALT_04195,CUST_0265,geographic_risk,2024-08-19,escalated,43
ALT_04196,CUST_0265,rapid_movement,2024-09-18,SAR_filed,22
ALT_04197,CUST_0265,structuring,2024-09-22,cleared,18
ALT_04198,CUST_0265,rapid_movement,2024-10-27,escalated,38
ALT_04199,CUST_0265,dormant_activation,2024-10-25,cleared,24
ALT_04200,CUST_0265,rapid_movement,2024-11-27,cleared,27
ALT_04201,CUST_0265,geographic_risk,2024-11-20,cleared,18
ALT_04202,CUST_0265,large_cash,2024-11-27,cleared,37
ALT_04203,CUST_0265,dormant_activation,2024-11-22,cleared,37
ALT_04204,CUST_0265,rapid_movement,2024-12-25,escalated,32
ALT_04205,CUST_0266,geographic_risk,2024-04-15,cleared,44
ALT_04206,CUST_0267,threshold,2024-01-18,escalated,40
ALT_04207,CUST_0267,threshold,2024-02-26,cleared,39
ALT_04208,CUST_0267,threshold,2024-03-16,SAR_filed,38
ALT_04209,CUST_0267,structuring,2024-03-25,cleared,30
ALT_04210,CUST_0267,large_cash,2024-03-23,cleared,25
ALT_04211,CUST_0267,rapid_movement,2024-03-22,SAR_filed,28
ALT_04212,CUST_0267,threshold,2024-04-23,SAR_filed,15
ALT_04213,CUST_0267,dormant_activation,2024-04-25,cleared,34
ALT_04214,CUST_0267,threshold,2024-05-15,escalated,38
ALT_04215,CUST_0267,dormant_activation,2024-05-18,cleared,21
ALT_04216,CUST_0267,structuring,2024-05-17,cleared,18
ALT_04217,CUST_0267,threshold,2024-06-17,cleared,43
ALT_04218,CUST_0267,threshold,2024-07-21,cleared,18
ALT_04219,CUST_0267,rapid_movement,2024-07-27,cleared,19
ALT_04220,CUST_0267,structuring,2024-07-21,cleared,27
ALT_04221,CUST_0267,large_cash,2024-07-25,cleared,20
ALT_04222,CUST_0267,threshold,2024-08-23,cleared,21
ALT_04223,CUST_0267,threshold,2024-09-24,cleared,20
ALT_04224,CUST_0267,threshold,2024-10-17,cleared,18
ALT_04225,CUST_0267,rapid_movement,2024-10-24,cleared,24
ALT_04226,CUST_0267,structuring,2024-10-16,SAR_filed,16
ALT_04227,CUST_0267,threshold,2024-11-16,SAR_filed,16
ALT_04228,CUST_0267,threshold,2024-12-24,cleared,40
ALT_04229,CUST_0268,large_cash,2024-05-18,cleared,37
ALT_04230,CUST_0268,structuring,2024-06-19,escalated,44
ALT_04231,CUST_0268,geographic_risk,2024-08-21,SAR_filed,39
ALT_04232,CUST_0268,geographic_risk,2024-11-24,cleared,15
ALT_04233,CUST_0269,threshold,2024-01-15,escalated,32
ALT_04234,CUST_0269,threshold,2024-02-19,cleared,27
ALT_04235,CUST_0269,rapid_movement,2024-02-19,cleared,33
ALT_04236,CUST_0269,large_cash,2024-02-17,escalated,21
ALT_04237,CUST_0269,threshold,2024-03-16,escalated,37
ALT_04238,CUST_0269,threshold,2024-04-17,SAR_filed,28
ALT_04239,CUST_0269,threshold,2024-05-21,cleared,40
ALT_04240,CUST_0269,threshold,2024-06-21,escalated,37
ALT_04241,CUST_0269,rapid_movement,2024-06-16,cleared,17
ALT_04242,CUST_0269,structuring,2024-06-18,escalated,30
ALT_04243,CUST_0269,threshold,2024-07-16,SAR_filed,20
ALT_04244,CUST_0269,threshold,2024-08-25,escalated,23
ALT_04245,CUST_0269,structuring,2024-08-18,cleared,22
ALT_04246,CUST_0269,large_cash,2024-08-20,cleared,17
ALT_04247,CUST_0269,threshold,2024-09-25,cleared,37
ALT_04248,CUST_0269,rapid_movement,2024-09-15,escalated,27
ALT_04249,CUST_0269,threshold,2024-10-24,cleared,25
ALT_04250,CUST_0269,dormant_activation,2024-10-19,cleared,21
ALT_04251,CUST_0269,geographic_risk,2024-10-27,escalated,39
ALT_04252,CUST_0269,threshold,2024-11-26,escalated,21
ALT_04253,CUST_0269,threshold,2024-12-20,SAR_filed,25
ALT_04254,CUST_0270,rapid_movement,2024-01-17,cleared,24
ALT_04255,CUST_0270,geographic_risk,2024-01-26,cleared,23
ALT_04256,CUST_0270,dormant_activation,2024-01-27,SAR_filed,41
ALT_04257,CUST_0270,rapid_movement,2024-02-21,cleared,43
ALT_04258,CUST_0270,structuring,2024-02-21,escalated,23
ALT_04259,CUST_0270,rapid_movement,2024-03-24,cleared,38
ALT_04260,CUST_0270,rapid_movement,2024-04-26,cleared,21
ALT_04261,CUST_0270,rapid_movement,2024-05-25,cleared,37
ALT_04262,CUST_0270,structuring,2024-05-20,SAR_filed,35
ALT_04263,CUST_0270,dormant_activation,2024-05-26,SAR_filed,33
ALT_04264,CUST_0270,threshold,2024-05-21,SAR_filed,41
ALT_04265,CUST_0270,rapid_movement,2024-06-21,SAR_filed,17
ALT_04266,CUST_0270,rapid_movement,2024-07-19,cleared,29
ALT_04267,CUST_0270,rapid_movement,2024-08-27,cleared,19
ALT_04268,CUST_0270,rapid_movement,2024-09-25,escalated,40
ALT_04269,CUST_0270,rapid_movement,2024-10-15,cleared,38
ALT_04270,CUST_0270,rapid_movement,2024-11-17,escalated,31
ALT_04271,CUST_0270,rapid_movement,2024-12-22,escalated,30
ALT_04272,CUST_0270,dormant_activation,2024-12-25,escalated,27
ALT_04273,CUST_0270,large_cash,2024-12-20,cleared,24
ALT_04274,CUST_0270,geographic_risk,2024-12-22,escalated,34
ALT_04275,CUST_0271,rapid_movement,2024-06-19,cleared,23
ALT_04276,CUST_0271,structuring,2024-08-21,SAR_filed,38
ALT_04277,CUST_0271,rapid_movement,2024-11-15,cleared,40
ALT_04278,CUST_0272,rapid_movement,2024-01-18,SAR_filed,41
ALT_04279,CUST_0272,rapid_movement,2024-02-23,escalated,22
ALT_04280,CUST_0272,rapid_movement,2024-03-23,escalated,41
ALT_04281,CUST_0272,dormant_activation,2024-03-25,escalated,43
ALT_04282,CUST_0272,threshold,2024-03-17,cleared,44
ALT_04283,CUST_0272,large_cash,2024-03-18,cleared,18
ALT_04284,CUST_0272,rapid_movement,2024-04-17,cleared,32
ALT_04285,CUST_0272,large_cash,2024-04-19,escalated,32
ALT_04286,CUST_0272,structuring,2024-04-21,escalated,30
ALT_04287,CUST_0272,rapid_movement,2024-05-18,cleared,32
ALT_04288,CUST_0272,dormant_activation,2024-05-15,cleared,21
ALT_04289,CUST_0272,rapid_movement,2024-06-15,escalated,35
ALT_04290,CUST_0272,rapid_movement,2024-07-19,SAR_filed,26
ALT_04291,CUST_0272,geographic_risk,2024-07-26,cleared,22
ALT_04292,CUST_0272,dormant_activation,2024-07-21,SAR_filed,30
ALT_04293,CUST_0272,rapid_movement,2024-08-26,cleared,23
ALT_04294,CUST_0272,rapid_movement,2024-09-23,SAR_filed,35
ALT_04295,CUST_0272,rapid_movement,2024-10-26,cleared,43
ALT_04296,CUST_0272,large_cash,2024-10-24,escalated,39
ALT_04297,CUST_0272,dormant_activation,2024-10-16,cleared,27
ALT_04298,CUST_0272,structuring,2024-10-15,escalated,20
ALT_04299,CUST_0272,rapid_movement,2024-11-18,cleared,43
ALT_04300,CUST_0272,threshold,2024-11-16,SAR_filed,22
ALT_04301,CUST_0272,rapid_movement,2024-12-23,cleared,23
ALT_04302,CUST_0272,dormant_activation,2024-12-25,cleared,34
ALT_04303,CUST_0272,large_cash,2024-12-18,escalated,36
ALT_04304,CUST_0273,large_cash,2024-08-16,escalated,32
ALT_04305,CUST_0274,threshold,2024-01-15,escalated,28
ALT_04306,CUST_0274,rapid_movement,2024-01-17,cleared,20
ALT_04307,CUST_0274,threshold,2024-02-19,cleared,40
ALT_04308,CUST_0274,rapid_movement,2024-02-16,cleared,19
ALT_04309,CUST_0274,large_cash,2024-02-27,escalated,44
ALT_04310,CUST_0274,geographic_risk,2024-02-15,cleared,41
ALT_04311,CUST_0274,structuring,2024-02-27,SAR_filed,16
ALT_04312,CUST_0274,threshold,2024-03-27,cleared,31
ALT_04313,CUST_0274,rapid_movement,2024-03-16,cleared,38
ALT_04314,CUST_0274,large_cash,2024-03-21,cleared,25
ALT_04315,CUST_0274,geographic_risk,2024-03-26,escalated,22
ALT_04316,CUST_0274,dormant_activation,2024-03-27,SAR_filed,26
ALT_04317,CUST_0274,threshold,2024-04-18,SAR_filed,35
ALT_04318,CUST_0274,rapid_movement,2024-04-25,cleared,41
ALT_04319,CUST_0274,threshold,2024-05-17,cleared,33
ALT_04320,CUST_0274,rapid_movement,2024-05-20,cleared,26
ALT_04321,CUST_0274,large_cash,2024-05-22,SAR_filed,30
ALT_04322,CUST_0274,threshold,2024-06-15,SAR_filed,15
ALT_04323,CUST_0274,rapid_movement,2024-06-27,SAR_filed,35
ALT_04324,CUST_0274,threshold,2024-07-24,SAR_filed,28
ALT_04325,CUST_0274,rapid_movement,2024-07-26,cleared,22
ALT_04326,CUST_0274,large_cash,2024-07-19,escalated,25
ALT_04327,CUST_0274,threshold,2024-08-15,cleared,30
ALT_04328,CUST_0274,rapid_movement,2024-08-25,cleared,22
ALT_04329,CUST_0274,large_cash,2024-08-15,escalated,29
ALT_04330,CUST_0274,geographic_risk,2024-08-17,escalated,30
ALT_04331,CUST_0274,structuring,2024-08-16,cleared,28
ALT_04332,CUST_0274,threshold,2024-09-24,escalated,43
ALT_04333,CUST_0274,rapid_movement,2024-09-25,escalated,23
ALT_04334,CUST_0274,dormant_activation,2024-09-19,cleared,42
ALT_04335,CUST_0274,geographic_risk,2024-09-23,escalated,16
ALT_04336,CUST_0274,threshold,2024-10-27,escalated,40
ALT_04337,CUST_0274,rapid_movement,2024-10-25,SAR_filed,37
ALT_04338,CUST_0274,threshold,2024-11-21,escalated,35
ALT_04339,CUST_0274,rapid_movement,2024-11-20,SAR_filed,28
ALT_04340,CUST_0274,geographic_risk,2024-11-15,cleared,24
ALT_04341,CUST_0274,threshold,2024-12-25,cleared,36
ALT_04342,CUST_0274,rapid_movement,2024-12-26,cleared,43
ALT_04343,CUST_0275,threshold,2024-03-17,escalated,42
ALT_04344,CUST_0275,rapid_movement,2024-03-18,cleared,43
ALT_04345,CUST_0275,geographic_risk,2024-03-23,cleared,15
ALT_04346,CUST_0275,structuring,2024-03-19,cleared,33
ALT_04347,CUST_0275,threshold,2024-10-26,cleared,29
ALT_04348,CUST_0275,rapid_movement,2024-11-26,cleared,37
ALT_04349,CUST_0275,large_cash,2024-12-16,cleared,27
ALT_04350,CUST_0276,rapid_movement,2024-01-21,cleared,38
ALT_04351,CUST_0276,large_cash,2024-01-18,escalated,29
ALT_04352,CUST_0276,threshold,2024-01-24,escalated,26
ALT_04353,CUST_0276,rapid_movement,2024-02-19,SAR_filed,15
ALT_04354,CUST_0276,structuring,2024-02-24,escalated,34
ALT_04355,CUST_0276,geographic_risk,2024-02-19,escalated,30
ALT_04356,CUST_0276,rapid_movement,2024-03-25,SAR_filed,39
ALT_04357,CUST_0276,rapid_movement,2024-04-27,cleared,37
ALT_04358,CUST_0276,rapid_movement,2024-05-15,cleared,32
ALT_04359,CUST_0276,rapid_movement,2024-06-22,cleared,41
ALT_04360,CUST_0276,geographic_risk,2024-06-16,escalated,25
ALT_04361,CUST_0276,structuring,2024-06-21,cleared,40
ALT_04362,CUST_0276,rapid_movement,2024-07-22,cleared,15
ALT_04363,CUST_0276,rapid_movement,2024-08-25,escalated,38
ALT_04364,CUST_0276,dormant_activation,2024-08-24,SAR_filed,29
ALT_04365,CUST_0276,large_cash,2024-08-19,cleared,24
ALT_04366,CUST_0276,rapid_movement,2024-09-22,escalated,35
ALT_04367,CUST_0276,rapid_movement,2024-10-25,cleared,38
ALT_04368,CUST_0276,rapid_movement,2024-11-26,cleared,30
ALT_04369,CUST_0276,rapid_movement,2024-12-26,cleared,41
ALT_04370,CUST_0277,large_cash,2024-04-22,escalated,38
ALT_04371,CUST_0277,geographic_risk,2024-10-26,cleared,37
ALT_04372,CUST_0278,rapid_movement,2024-03-27,cleared,20
ALT_04373,CUST_0278,geographic_risk,2024-04-21,cleared,37
ALT_04374,CUST_0278,threshold,2024-05-20,cleared,15
ALT_04375,CUST_0278,geographic_risk,2024-06-27,cleared,21
ALT_04376,CUST_0278,rapid_movement,2024-08-21,cleared,21
ALT_04377,CUST_0278,large_cash,2024-11-24,cleared,43
ALT_04378,CUST_0278,geographic_risk,2024-12-23,escalated,39
ALT_04379,CUST_0278,dormant_activation,2024-12-26,cleared,33
ALT_04380,CUST_0279,geographic_risk,2024-03-26,SAR_filed,43
ALT_04381,CUST_0279,dormant_activation,2024-03-18,cleared,24
ALT_04382,CUST_0279,rapid_movement,2024-07-15,SAR_filed,33
ALT_04383,CUST_0279,geographic_risk,2024-07-20,cleared,33
ALT_04384,CUST_0279,rapid_movement,2024-08-16,cleared,28
ALT_04385,CUST_0279,geographic_risk,2024-08-24,escalated,27
ALT_04386,CUST_0279,large_cash,2024-10-22,escalated,42
ALT_04387,CUST_0279,rapid_movement,2024-11-22,escalated,16
ALT_04388,CUST_0279,geographic_risk,2024-11-21,escalated,16
ALT_04389,CUST_0279,large_cash,2024-11-27,escalated,21
ALT_04390,CUST_0279,dormant_activation,2024-11-20,escalated,38
ALT_04391,CUST_0280,threshold,2024-01-27,cleared,41
ALT_04392,CUST_0280,geographic_risk,2024-04-15,escalated,34
ALT_04393,CUST_0280,threshold,2024-05-18,SAR_filed,28
ALT_04394,CUST_0280,structuring,2024-10-19,cleared,23
ALT_04395,CUST_0281,rapid_movement,2024-02-23,cleared,24
ALT_04396,CUST_0281,structuring,2024-02-19,escalated,15
ALT_04397,CUST_0281,structuring,2024-03-20,cleared,42
ALT_04398,CUST_0281,large_cash,2024-11-23,escalated,31
ALT_04399,CUST_0282,structuring,2024-01-23,escalated,39
ALT_04400,CUST_0282,threshold,2024-05-27,SAR_filed,32
ALT_04401,CUST_0282,rapid_movement,2024-05-21,cleared,42
ALT_04402,CUST_0282,large_cash,2024-05-18,escalated,24
ALT_04403,CUST_0282,structuring,2024-05-22,cleared,16
ALT_04404,CUST_0282,threshold,2024-12-23,cleared,38
ALT_04405,CUST_0282,rapid_movement,2024-12-17,escalated,27
ALT_04406,CUST_0283,threshold,2024-02-26,SAR_filed,44
ALT_04407,CUST_0283,geographic_risk,2024-12-17,escalated,15
ALT_04408,CUST_0284,geographic_risk,2024-03-25,escalated,24
ALT_04409,CUST_0284,structuring,2024-10-23,cleared,29
ALT_04410,CUST_0284,structuring,2024-12-17,escalated,37
ALT_04411,CUST_0285,geographic_risk,2024-01-16,cleared,26
ALT_04412,CUST_0285,threshold,2024-03-23,escalated,22
ALT_04413,CUST_0285,geographic_risk,2024-10-23,cleared,29
ALT_04414,CUST_0286,rapid_movement,2024-01-19,cleared,24
ALT_04415,CUST_0286,rapid_movement,2024-02-15,escalated,25
ALT_04416,CUST_0286,dormant_activation,2024-02-20,SAR_filed,29
ALT_04417,CUST_0286,rapid_movement,2024-03-20,SAR_filed,20
ALT_04418,CUST_0286,rapid_movement,2024-04-20,cleared,34
ALT_04419,CUST_0286,rapid_movement,2024-05-22,SAR_filed,21
ALT_04420,CUST_0286,large_cash,2024-05-21,cleared,25
ALT_04421,CUST_0286,dormant_activation,2024-05-15,cleared,31
ALT_04422,CUST_0286,rapid_movement,2024-06-24,cleared,39
ALT_04423,CUST_0286,large_cash,2024-06-27,cleared,29
ALT_04424,CUST_0286,rapid_movement,2024-07-26,cleared,40
ALT_04425,CUST_0286,threshold,2024-07-19,escalated,25
ALT_04426,CUST_0286,structuring,2024-07-21,SAR_filed,28
ALT_04427,CUST_0286,rapid_movement,2024-08-18,cleared,34
ALT_04428,CUST_0286,threshold,2024-08-17,escalated,33
ALT_04429,CUST_0286,structuring,2024-08-18,SAR_filed,22
ALT_04430,CUST_0286,rapid_movement,2024-09-20,SAR_filed,29
ALT_04431,CUST_0286,rapid_movement,2024-10-27,cleared,43
ALT_04432,CUST_0286,large_cash,2024-10-21,cleared,31
ALT_04433,CUST_0286,structuring,2024-10-22,cleared,22
ALT_04434,CUST_0286,dormant_activation,2024-10-18,escalated,35
ALT_04435,CUST_0286,rapid_movement,2024-11-22,SAR_filed,42
ALT_04436,CUST_0286,rapid_movement,2024-12-21,SAR_filed,16
ALT_04437,CUST_0287,threshold,2024-01-18,escalated,34
ALT_04438,CUST_0287,threshold,2024-02-15,cleared,26
ALT_04439,CUST_0287,rapid_movement,2024-02-15,cleared,25
ALT_04440,CUST_0287,geographic_risk,2024-02-22,cleared,34
ALT_04441,CUST_0287,large_cash,2024-02-27,cleared,23
ALT_04442,CUST_0287,threshold,2024-04-25,cleared,30
ALT_04443,CUST_0287,dormant_activation,2024-04-23,cleared,34
ALT_04444,CUST_0287,threshold,2024-05-16,cleared,26
ALT_04445,CUST_0287,threshold,2024-06-21,cleared,34
ALT_04446,CUST_0287,rapid_movement,2024-06-20,SAR_filed,38
ALT_04447,CUST_0287,dormant_activation,2024-06-20,cleared,36
ALT_04448,CUST_0287,threshold,2024-07-16,cleared,21
ALT_04449,CUST_0287,threshold,2024-08-25,cleared,27
ALT_04450,CUST_0287,threshold,2024-09-16,cleared,28
ALT_04451,CUST_0287,structuring,2024-09-20,cleared,37
ALT_04452,CUST_0287,dormant_activation,2024-09-22,cleared,31
ALT_04453,CUST_0287,threshold,2024-10-20,cleared,28
ALT_04454,CUST_0287,structuring,2024-10-25,escalated,34
ALT_04455,CUST_0287,threshold,2024-11-17,cleared,30
ALT_04456,CUST_0287,threshold,2024-12-20,escalated,22
ALT_04457,CUST_0287,rapid_movement,2024-12-20,cleared,23
ALT_04458,CUST_0288,structuring,2024-02-20,cleared,19
ALT_04459,CUST_0288,geographic_risk,2024-05-21,escalated,27
ALT_04460,CUST_0288,geographic_risk,2024-10-17,SAR_filed,25
ALT_04461,CUST_0288,threshold,2024-11-16,cleared,27
ALT_04462,CUST_0288,rapid_movement,2024-12-22,cleared,16
ALT_04463,CUST_0289,threshold,2024-01-15,SAR_filed,34
ALT_04464,CUST_0289,structuring,2024-01-20,cleared,44
ALT_04465,CUST_0289,threshold,2024-02-19,cleared,43
ALT_04466,CUST_0289,threshold,2024-03-18,escalated,40
ALT_04467,CUST_0289,threshold,2024-04-15,cleared,28
ALT_04468,CUST_0289,threshold,2024-05-26,cleared,30
ALT_04469,CUST_0289,threshold,2024-06-15,SAR_filed,39
ALT_04470,CUST_0289,threshold,2024-07-18,escalated,22
ALT_04471,CUST_0289,rapid_movement,2024-07-26,SAR_filed,31
ALT_04472,CUST_0289,threshold,2024-08-19,cleared,36
ALT_04473,CUST_0289,dormant_activation,2024-08-27,SAR_filed,34
ALT_04474,CUST_0289,threshold,2024-09-16,escalated,21
ALT_04475,CUST_0289,geographic_risk,2024-09-23,cleared,15
ALT_04476,CUST_0289,threshold,2024-10-19,cleared,41
ALT_04477,CUST_0289,threshold,2024-11-20,SAR_filed,16
ALT_04478,CUST_0289,large_cash,2024-11-25,escalated,33
ALT_04479,CUST_0289,geographic_risk,2024-11-23,escalated,38
ALT_04480,CUST_0289,threshold,2024-12-16,cleared,19
ALT_04481,CUST_0290,structuring,2024-01-15,cleared,29
ALT_04482,CUST_0290,geographic_risk,2024-08-18,cleared,36
ALT_04483,CUST_0291,geographic_risk,2024-06-19,cleared,18
ALT_04484,CUST_0291,structuring,2024-09-26,escalated,36
ALT_04485,CUST_0291,structuring,2024-11-21,SAR_filed,15
ALT_04486,CUST_0291,threshold,2024-12-23,cleared,20
ALT_04487,CUST_0292,threshold,2024-01-20,escalated,43
ALT_04488,CUST_0292,rapid_movement,2024-01-16,cleared,19
ALT_04489,CUST_0292,large_cash,2024-01-26,escalated,33
ALT_04490,CUST_0292,dormant_activation,2024-01-23,cleared,39
ALT_04491,CUST_0292,geographic_risk,2024-01-18,SAR_filed,39
ALT_04492,CUST_0292,threshold,2024-02-18,escalated,39
ALT_04493,CUST_0292,rapid_movement,2024-02-22,SAR_filed,37
ALT_04494,CUST_0292,threshold,2024-03-19,escalated,29
ALT_04495,CUST_0292,rapid_movement,2024-03-25,cleared,33
ALT_04496,CUST_0292,geographic_risk,2024-03-18,escalated,32
ALT_04497,CUST_0292,structuring,2024-03-20,cleared,21
ALT_04498,CUST_0292,dormant_activation,2024-03-16,escalated,34
ALT_04499,CUST_0292,threshold,2024-04-26,cleared,21
ALT_04500,CUST_0292,rapid_movement,2024-04-20,SAR_filed,29
ALT_04501,CUST_0292,geographic_risk,2024-04-22,SAR_filed,27
ALT_04502,CUST_0292,large_cash,2024-04-23,SAR_filed,36
ALT_04503,CUST_0292,dormant_activation,2024-04-20,cleared,24
ALT_04504,CUST_0292,structuring,2024-04-27,cleared,26
ALT_04505,CUST_0292,threshold,2024-05-17,cleared,25
ALT_04506,CUST_0292,rapid_movement,2024-05-27,cleared,26
ALT_04507,CUST_0292,dormant_activation,2024-05-22,cleared,36
ALT_04508,CUST_0292,threshold,2024-06-18,cleared,15
ALT_04509,CUST_0292,rapid_movement,2024-06-20,escalated,27
ALT_04510,CUST_0292,large_cash,2024-06-22,cleared,16
ALT_04511,CUST_0292,structuring,2024-06-15,cleared,27
